transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in,Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,sourceAccount,targetAccount
346.0,346.0,347.0,348.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,346.0,692.0,0.0,0.0,0.0,1.0,2.0,2.0,349.0,1047.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
349.0,350.0,350.0,350.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,352.0,704.0,0.0,0.0,0.0,2.0,3.0,1.5,350.0,1050.0,0.0,0.0,0.0,2.0,3.0,1.5,352.0,704.0,0.0,0.0,0.0,2.0,3.0,1.5,350.0,1050.0,0.0,0.0,0.0,,,,,,,,,,,,,
350.0,350.0,351.0,352.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,352.0,704.0,0.0,0.0,0.0,2.0,3.0,1.5,350.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,352.0,704.0,0.0,0.0,0.0,,,,,,,,,,,,,
353.0,353.0,353.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,354.0,708.0,0.0,0.0,0.0,1.0,3.0,3.0,354.0,708.0,0.0,0.0,0.0,1.0,3.0,3.0,354.0,708.0,0.0,0.0,0.0,1.0,3.0,3.0,354.0,708.0,0.0,0.0,0.0,2022-09-01 00:19:00,10.0,800102DD0,1.0,8001580D0,28183.98,US Dollar,28183.98,US Dollar,Cheque,0.0,10800102DD0,18001580D0
354.0,355.0,356.0,356.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,356.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,96.0,192.0,0.0,0.0,0.0,2.0,4.0,2.0,226.0,904.0,16900.0,0.0,1.0000000000000002,,,,,,,,,,,,,
357.0,358.0,359.0,359.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,359.0,718.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,359.0,718.0,0.0,0.0,0.0,2022-09-01 00:20:00,3208.0,800156AF0,10.0,800156890,0.01,US Dollar,0.01,US Dollar,Cheque,0.0,3208800156AF0,10800156890
360.0,361.0,361.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,362.0,1086.0,0.0,0.0,0.0,1.0,3.0,3.0,362.0,1086.0,0.0,0.0,0.0,1.0,3.0,3.0,362.0,1086.0,0.0,0.0,0.0,1.0,3.0,3.0,362.0,1086.0,0.0,0.0,0.0,,,,,,,,,,,,,
362.0,362.0,362.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,363.0,726.0,0.0,0.0,0.0,1.0,2.0,2.0,363.0,726.0,0.0,0.0,0.0,1.0,2.0,2.0,363.0,726.0,0.0,0.0,0.0,1.0,2.0,2.0,363.0,726.0,0.0,0.0,0.0,,,,,,,,,,,,,
364.0,365.0,366.0,367.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,367.0,734.0,0.0,0.0,0.0,1.0,2.0,2.0,366.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,371.5,1486.0,20.25,0.0,1.0,,,,,,,,,,,,,
368.0,368.0,367.0,369.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,369.0,738.0,0.0,0.0,0.0,1.0,2.0,2.0,369.0,738.0,0.0,0.0,0.0,1.0,2.0,2.0,369.0,738.0,0.0,0.0,0.0,1.0,2.0,2.0,369.0,738.0,0.0,0.0,0.0,,,,,,,,,,,,,
369.0,369.0,370.0,371.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,371.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,371.0,742.0,0.0,0.0,0.0,,,,,,,,,,,,,
372.0,373.0,374.0,374.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,374.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,374.0,748.0,0.0,0.0,0.0,,,,,,,,,,,,,
375.0,375.0,376.0,376.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,376.5,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,376.5,1506.0,0.0,0.0,0.0,,,,,,,,,,,,,
377.0,377.0,377.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,378.0,756.0,0.0,0.0,0.0,1.0,2.0,2.0,378.0,756.0,0.0,0.0,0.0,1.0,2.0,2.0,378.0,756.0,0.0,0.0,0.0,1.0,2.0,2.0,378.0,756.0,0.0,0.0,0.0,,,,,,,,,,,,,
378.0,378.0,379.0,379.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,380.0,1140.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
380.0,380.0,380.0,381.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,382.0,1146.0,0.0,0.0,0.0,2.0,3.0,1.5,380.0,1140.0,0.0,0.0,0.0,2.0,3.0,1.5,382.0,1146.0,0.0,0.0,0.0,2.0,3.0,1.5,380.0,1140.0,0.0,0.0,0.0,,,,,,,,,,,,,
382.0,383.0,384.0,385.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,385.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,386.0,772.0,0.0,0.0,0.0,1.0,2.0,2.0,385.0,770.0,0.0,0.0,0.0,,,,,,,,,,,,,
386.0,387.0,387.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,388.0,776.0,0.0,0.0,0.0,1.0,2.0,2.0,388.0,776.0,0.0,0.0,0.0,1.0,2.0,2.0,388.0,776.0,0.0,0.0,0.0,1.0,2.0,2.0,388.0,776.0,0.0,0.0,0.0,,,,,,,,,,,,,
388.0,388.0,389.0,390.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,390.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,390.0,1560.0,0.0,0.0,0.0,,,,,,,,,,,,,
391.0,391.0,391.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,392.0,1176.0,0.0,0.0,0.0,1.0,3.0,3.0,392.0,1176.0,0.0,0.0,0.0,1.0,3.0,3.0,392.0,1176.0,0.0,0.0,0.0,1.0,3.0,3.0,392.0,1176.0,0.0,0.0,0.0,,,,,,,,,,,,,
392.0,393.0,393.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,393.0,786.0,0.0,0.0,0.0,1.0,2.0,2.0,393.0,786.0,0.0,0.0,0.0,1.0,2.0,2.0,393.0,786.0,0.0,0.0,0.0,1.0,2.0,2.0,393.0,786.0,0.0,0.0,0.0,,,,,,,,,,,,,
394.0,395.0,396.0,396.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,396.0,792.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,398.0,796.0,0.0,0.0,0.0,1.0,2.0,2.0,396.0,792.0,0.0,0.0,0.0,,,,,,,,,,,,,
397.0,398.0,399.0,399.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,399.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,399.0,798.0,0.0,0.0,0.0,2022-09-01 00:24:00,1.0,8001409E0,10.0,80014D160,4274.46,US Dollar,4274.46,US Dollar,Cash,0.0,18001409E0,1080014D160
400.0,400.0,401.0,402.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,402.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,402.0,804.0,0.0,0.0,0.0,,,,,,,,,,,,,
403.0,404.0,405.0,405.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,429.8,2149.0,346.5599999999998,-0.40824829046386335,1.1666666666666672,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-09-01 00:04:00,10.0,800145AC0,11642.0,80DF8D850,2.79,US Dollar,2.79,US Dollar,Credit Card,0.0,10800145AC0,1164280DF8D850
406.0,407.0,408.0,409.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,409.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,409.0,818.0,0.0,0.0,0.0,2022-09-01 00:28:00,220.0,800149210,227786.0,813188F60,30.21,US Dollar,30.21,US Dollar,Credit Card,0.0,220800149210,227786813188F60
409.0,409.0,410.0,411.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,411.0,1644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,411.0,1644.0,0.0,0.0,0.0,,,,,,,,,,,,,
412.0,413.0,412.0,413.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,415.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,416.0,832.0,0.0,0.0,0.0,,,,,,,,,,,,,
414.0,415.0,412.0,416.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,416.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,416.0,832.0,0.0,0.0,0.0,,,,,,,,,,,,,
417.0,418.0,419.0,420.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,420.0,840.0,0.0,0.0,0.0,1.0,2.0,2.0,419.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,420.0,840.0,0.0,0.0,0.0,,,,,,,,,,,,,
420.0,420.0,420.0,421.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
422.0,421.0,423.0,422.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,423.00000000000006,2961.0,0.0,0.0,0.0,1.0,2.0,2.0,424.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,422.0,844.0,0.0,0.0,0.0,,,,,,,,,,,,,
423.0,421.0,421.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,423.00000000000006,2961.0,0.0,0.0,0.0,1.0,2.0,2.0,424.0,848.0,0.0,0.0,0.0,3.0,6.0,2.0,423.00000000000006,2961.0,0.0,0.0,0.0,1.0,2.0,2.0,424.0,848.0,0.0,0.0,0.0,,,,,,,,,,,,,
425.0,426.0,426.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,427.0,1281.0,0.0,0.0,0.0,1.0,3.0,3.0,427.0,1281.0,0.0,0.0,0.0,1.0,3.0,3.0,427.0,1281.0,0.0,0.0,0.0,1.0,3.0,3.0,427.0,1281.0,0.0,0.0,0.0,,,,,,,,,,,,,
427.0,428.0,429.0,429.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,428.0,1284.0,0.0,0.0,0.0,1.0,2.0,2.0,88.0,176.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
429.0,430.0,430.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,431.0,1724.0,0.0,0.0,0.0,1.0,4.0,4.0,431.0,1724.0,0.0,0.0,0.0,1.0,4.0,4.0,431.0,1724.0,0.0,0.0,0.0,1.0,4.0,4.0,431.0,1724.0,0.0,0.0,0.0,,,,,,,,,,,,,
431.0,431.0,432.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,432.0,1296.0,0.0,0.0,0.0,1.0,2.0,2.0,432.0,1296.0,0.0,0.0,0.0,1.0,2.0,2.0,432.0,864.0,0.0,0.0,0.0,2.0,3.0,1.5,432.0,864.0,0.0,0.0,0.0,,,,,,,,,,,,,
434.0,433.0,435.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,433.0,866.0,0.0,0.0,0.0,1.0,2.0,2.0,433.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
437.0,437.0,437.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,438.0,876.0,0.0,0.0,0.0,2.0,4.0,2.0,437.5,1750.0,0.0,0.0,0.0,1.0,2.0,2.0,438.0,876.0,0.0,0.0,0.0,2.0,4.0,2.0,437.5,1750.0,0.0,0.0,0.0,,,,,,,,,,,,,
438.0,438.0,439.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,439.0,1317.0,0.0,0.0,0.0,2.0,3.0,1.5,439.0,1317.0,0.0,0.0,0.0,,,,,,,,,,,,,
440.0,441.0,442.0,443.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,442.0,1326.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,442.0,1326.0,0.0,0.0,0.0,,,,,,,,,,,,,
444.0,445.0,446.0,445.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,445.0,1335.0,0.0,0.0,0.0,1.0,2.0,2.0,446.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,445.0,1335.0,0.0,0.0,0.0,,,,,,,,,,,,,
444.0,447.0,448.0,449.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,48.0,96.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
450.0,451.0,452.0,453.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,453.0,906.0,0.0,0.0,0.0,1.0,2.0,2.0,451.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,453.0,906.0,0.0,0.0,0.0,,,,,,,,,,,,,
454.0,455.0,456.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,455.0,1365.0,0.0,0.0,0.0,2.0,3.0,1.5,455.5,1822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-09-01 00:02:00,220.0,80014BF30,10.0,800182360,15958.59,US Dollar,15958.59,US Dollar,ACH,0.0,22080014BF30,10800182360
458.0,459.0,459.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,461.8,2309.0,2.1599999999999966,-0.408248290463864,1.1666666666666705,2.0,4.0,2.0,460.0,920.0,0.0,0.0,0.0,2.0,4.0,2.0,461.8,2309.0,2.1599999999999966,-0.408248290463864,1.1666666666666705,2.0,4.0,2.0,460.0,920.0,0.0,0.0,0.0,2022-09-01 00:05:00,10.0,8001742E0,1292.0,800188040,6014.68,US Dollar,6014.68,US Dollar,ACH,0.0,108001742E0,1292800188040
460.0,460.0,461.0,461.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,461.0,922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,461.0,922.0,0.0,0.0,0.0,,,,,,,,,,,,,
462.0,462.0,462.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,463.0,1389.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,463.0,1389.0,0.0,0.0,0.0,2022-09-01 00:18:00,10.0,800128000,12.0,80018B2C0,111.96,US Dollar,111.96,US Dollar,Cheque,0.0,10800128000,1280018B2C0
463.0,463.0,464.0,465.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,465.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,465.0,930.0,0.0,0.0,0.0,2022-09-01 00:15:00,10.0,800128000,12.0,80018B2C0,644.22,US Dollar,644.22,US Dollar,Credit Card,0.0,10800128000,1280018B2C0
465.0,466.0,466.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,466.0,932.0,0.0,0.0,0.0,2.0,4.0,2.0,466.5,1866.0,0.0,0.0,0.0,1.0,2.0,2.0,466.0,932.0,0.0,0.0,0.0,2.0,4.0,2.0,466.5,1866.0,0.0,0.0,0.0,,,,,,,,,,,,,
467.0,467.0,467.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,469.3333333333333,1408.0,10.888888888888934,0.7071067811865431,1.4999999999999882,1.0,2.0,2.0,467.0,934.0,0.0,0.0,0.0,2.0,3.0,1.5,469.3333333333333,1408.0,10.888888888888934,0.7071067811865431,1.4999999999999882,1.0,2.0,2.0,467.0,934.0,0.0,0.0,0.0,2022-09-01 00:03:00,220.0,8001325C0,10.0,80018DBD0,1102.6,US Dollar,1102.6,US Dollar,Credit Card,0.0,2208001325C0,1080018DBD0
468.0,468.0,468.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,469.0,1876.0,0.0,0.0,0.0,1.0,3.0,3.0,469.0,1876.0,0.0,0.0,0.0,1.0,3.0,3.0,469.0,1876.0,0.0,0.0,0.0,1.0,3.0,3.0,469.0,1876.0,0.0,0.0,0.0,,,,,,,,,,,,,
468.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
469.0,470.0,470.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,470.0,940.0,0.0,0.0,0.0,1.0,2.0,2.0,470.0,940.0,0.0,0.0,0.0,1.0,2.0,2.0,470.0,940.0,0.0,0.0,0.0,1.0,2.0,2.0,470.0,940.0,0.0,0.0,0.0,,,,,,,,,,,,,
470.0,471.0,472.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,472.0,1416.0,0.0,0.0,0.0,1.0,2.0,2.0,472.0,1416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
473.0,474.0,475.0,475.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,53.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-09-01 00:14:00,70.0,100428660,220.0,800190EB0,22605.52,US Dollar,22605.52,US Dollar,Cheque,0.0,70100428660,220800190EB0
475.0,476.0,477.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,479.0,958.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-09-01 00:22:00,70.0,100428660,220.0,800190EB0,13809.74,US Dollar,13809.74,US Dollar,Cash,0.0,70100428660,220800190EB0
478.0,479.0,480.0,481.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,481.0,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,481.0,962.0,0.0,0.0,0.0,,,,,,,,,,,,,
482.0,483.0,484.0,485.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,485.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,48.0,96.0,0.0,0.0,0.0,1.0,2.0,2.0,485.0,970.0,0.0,0.0,0.0,2022-09-01 00:06:00,12.0,80018EE40,10.0,800194520,14531.35,US Dollar,14531.35,US Dollar,Credit Card,0.0,1280018EE40,10800194520
485.0,486.0,487.0,488.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,488.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,488.0,976.0,0.0,0.0,0.0,,,,,,,,,,,,,
